,votes,user_id,name,average_stars,review_count,type
1700,"{'funny': 0, 'useful': 1, 'cool': 0}",_ryfvOUWCEYHJqQ0NdQmsg,Jessie,5.0,1,user
1701,"{'funny': 1, 'useful': 13, 'cool': 3}",p-fpthtV0r52mseQxEQ7cQ,Pat,2.29,7,user
1702,"{'funny': 1, 'useful': 7, 'cool': 0}",Erc_tz1gpCKCM_-n3j6Hkw,Garry,3.46,15,user
1703,"{'funny': 3, 'useful': 18, 'cool': 5}",D-oF67P8fpP8beB1sqk48g,Jason,3.589999999999999,50,user
1704,"{'funny': 0, 'useful': 2, 'cool': 1}",v1mDGpM1WSJTyJDi0UJv8A,Jerry,3.669999999999999,3,user
1705,"{'funny': 13, 'useful': 52, 'cool': 13}",nUGFEOsyC7kWgCjzQH0ERQ,Shane,3.649999999999999,31,user
1706,"{'funny': 2, 'useful': 6, 'cool': 3}",f6l-y78wa7xqzauwPbooTg,Nicole,3.779999999999999,11,user
1707,"{'funny': 28, 'useful': 91, 'cool': 32}",aASheH6VJ9bJCK9zrHSYcw,Karin,3.669999999999999,114,user
1708,"{'funny': 2, 'useful': 3, 'cool': 1}",OryXihSXu1xLugZT453izQ,Todd,5.0,1,user
1709,"{'funny': 164, 'useful': 192, 'cool': 142}",Dk80bkAw8m87EY0Sma8HoA,Cody,4.04,67,user
1710,"{'funny': 2, 'useful': 0, 'cool': 0}",zVQKoKNUvEB8_giigSRh8Q,Mark,1.0,1,user
1711,"{'funny': 0, 'useful': 0, 'cool': 0}",XyFgRUJYpGvJLZtnsslAuQ,Chris,2.0,1,user
1712,"{'funny': 1, 'useful': 6, 'cool': 2}",p4VkQXcLH2FldlgdxqFp9Q,Sarah,3.569999999999999,7,user
1713,"{'funny': 3, 'useful': 9, 'cool': 4}",8UFMqUm9-BdbfrbHsYVpUg,James,4.12,17,user
1714,"{'funny': 1, 'useful': 5, 'cool': 1}",Z3gfhieCzDpFAnrYlrbWKA,David,2.0,4,user
1715,"{'funny': 0, 'useful': 0, 'cool': 0}",JZdT1nj4voW38DQVOi1DCA,Nicholas,1.0,1,user
1716,"{'funny': 0, 'useful': 4, 'cool': 0}",wMA7g7FWzyX92nRjZjev8Q,Courtney,4.0,4,user
1717,"{'funny': 3, 'useful': 10, 'cool': 4}",LIZ97dvjKqwKeb0_d3flcQ,Sue,3.859999999999999,7,user
1718,"{'funny': 1, 'useful': 1, 'cool': 1}",rixhxHOKxelohYbi9OukxQ,Urban Realty,3.879999999999999,8,user
1719,"{'funny': 4, 'useful': 8, 'cool': 0}",ExN_cTg4mmbSTcSX2B4aeA,Michael,1.0,5,user
1720,"{'funny': 1, 'useful': 8, 'cool': 1}",2Hl2JhRrWTPEoO250Hy1NQ,DD,3.5,8,user
1721,"{'funny': 12, 'useful': 52, 'cool': 16}",NauDMao9ksrhpk8eEecxzA,Magda,3.919999999999999,123,user
1722,"{'funny': 0, 'useful': 3, 'cool': 0}",o02mg_jyBL1QTOP40X1zIg,Jeff,5.0,3,user
1723,"{'funny': 0, 'useful': 0, 'cool': 0}",51ii4RTvHDwv_-q1RpwcJA,David,4.0,4,user
1724,"{'funny': 39, 'useful': 52, 'cool': 23}",OAzhSYywI_3Z6jK-sbyHgg,Nomi,3.71,38,user
1725,"{'funny': 0, 'useful': 0, 'cool': 0}",UNrWgoLSCyNW_c0SXpvdXQ,Krista,5.0,1,user
1726,"{'funny': 17, 'useful': 21, 'cool': 17}",-l-FgTufv4eRX-Zya2sdtQ,Nick,3.379999999999999,8,user
1727,"{'funny': 0, 'useful': 0, 'cool': 0}",O3XYplHmHRp0Xu8eENcVtg,Ashley,5.0,1,user
1728,"{'funny': 4, 'useful': 5, 'cool': 2}",ks-ogu9eEQX7XaVfdp_koQ,e m,4.0,20,user
1729,"{'funny': 3, 'useful': 7, 'cool': 0}",xSbikVmQ10Ry5FvJd9lXIQ,Darius,3.6,10,user
1730,"{'funny': 13, 'useful': 23, 'cool': 11}",EJVwqmV-yBdN9gt3jW6IwA,Scott,3.83,18,user
1731,"{'funny': 1, 'useful': 6, 'cool': 1}",MMgHZwm4rj8W1scW4cEq5w,Martina,4.139999999999999,7,user
1732,"{'funny': 1, 'useful': 0, 'cool': 0}",oxcu_lpgfsStzvWZ0-C8Aw,Steven,5.0,3,user
1733,"{'funny': 2, 'useful': 5, 'cool': 2}",D6KISbGmAyw11c_4u-R4aw,John,4.669999999999999,3,user
1734,"{'funny': 169, 'useful': 385, 'cool': 182}",MoMcslEipXwL0yLbhErcDQ,Solomon,3.689999999999999,257,user
1735,"{'funny': 143, 'useful': 240, 'cool': 147}",fGMaltkx1S55k3GpeLpTyQ,Bradford,3.629999999999999,149,user
1736,"{'funny': 1, 'useful': 4, 'cool': 2}",go9tLwn2b_m3_RS-ZNRxHQ,Thomas,4.5,10,user
1737,"{'funny': 0, 'useful': 0, 'cool': 0}",B0FX392bKVJl0DkHh9EVeA,Darrell,5.0,1,user
1738,"{'funny': 1, 'useful': 0, 'cool': 0}",adYibSe5Sowa6DEH-tTCbg,Lindsay,1.5,2,user
1739,"{'funny': 0, 'useful': 7, 'cool': 0}",saS2DMTcCKc1OBBexu_F8Q,Megan,3.0,5,user
1740,"{'funny': 1, 'useful': 18, 'cool': 4}",LnOpM1Wynz0C6gG3PpEJFw,Davi,5.0,9,user
1741,"{'funny': 2, 'useful': 3, 'cool': 2}",eCKzJeFIS5Lao0xVsbgqxQ,Elana,3.33,3,user
1742,"{'funny': 0, 'useful': 11, 'cool': 1}",Syz5CRP0rXbiEyHdRLGruw,Michael,3.91,11,user
1743,"{'funny': 44, 'useful': 93, 'cool': 73}",bfuVbKov5Uwcha6-l4ikFg,Nicole,3.74,23,user
1744,"{'funny': 22, 'useful': 41, 'cool': 22}",gdoPetEmoNslU0Hf3TmuEA,Christina,3.89,70,user
1745,"{'funny': 1, 'useful': 14, 'cool': 8}",bk246fyu3m7tN_-JXC7-DQ,Kat,4.089999999999999,23,user
1746,"{'funny': 21, 'useful': 28, 'cool': 16}",pOEKRus9XhBP-ZZCjyvUnw,Ken,3.109999999999999,9,user
1747,"{'funny': 1, 'useful': 1, 'cool': 0}",oMGWeM12E8vy3ytmflf9bA,Johnny,1.5,2,user
1748,"{'funny': 0, 'useful': 8, 'cool': 2}",eUZI6rWAFh70lF2O_GDEyw,Charles,5.0,4,user
1749,"{'funny': 0, 'useful': 1, 'cool': 0}",nu3BkujILDq0njf4jPkxxw,Bree,5.0,1,user
1750,"{'funny': 8, 'useful': 33, 'cool': 3}",i6qqzi8tI5zg5COtl4wYvg,Drea De,3.899999999999999,41,user
1751,"{'funny': 2, 'useful': 1, 'cool': 1}",yHamw1p_GO2NJvUu-k_9BQ,Danna,5.0,3,user
1752,"{'funny': 0, 'useful': 3, 'cool': 0}",N8bCyH3tJ842pE43OswWYA,Ryan,2.75,4,user
1753,"{'funny': 10, 'useful': 30, 'cool': 21}",DoR_Zi-LJvWsTzZHvjE2KQ,Christopher,3.939999999999999,18,user
1754,"{'funny': 2, 'useful': 12, 'cool': 9}",txPJ2wlAK0CFNZbxG6v75Q,Ranah,3.2,40,user
1755,"{'funny': 88, 'useful': 117, 'cool': 44}",NjtZk9RSaQMuW7aGnGefGQ,Luke,2.759999999999999,95,user
1756,"{'funny': 0, 'useful': 1, 'cool': 0}",LdTEHx4R0AkFHExX3Y8IAg,David,4.0,2,user
1757,"{'funny': 0, 'useful': 0, 'cool': 0}",Z8LACDagUUdEkFz1cMI03g,Rachel,4.0,1,user
1758,"{'funny': 0, 'useful': 1, 'cool': 0}",mWN9JHSduiGEspNHNXATJw,Holly,2.0,2,user
1759,"{'funny': 0, 'useful': 0, 'cool': 0}",eFPd8TQqECV81SlCvV6elA,Shawnie,4.0,1,user
1760,"{'funny': 0, 'useful': 0, 'cool': 1}",arLvHYnqKqVjAFvOv-rzyw,Rich,3.0,6,user
1761,"{'funny': 4, 'useful': 3, 'cool': 0}",cGnaft9JhI10HUQdtHGvRQ,Elizabeth,3.669999999999999,7,user
1762,"{'funny': 0, 'useful': 7, 'cool': 0}",eikwke_v-cdqlE_uisIkGQ,Celyn,5.0,3,user
1763,"{'funny': 17, 'useful': 21, 'cool': 12}",Hh1KBFMjP5qmwI5AwPOfcQ,Marlo,3.0,9,user
1764,"{'funny': 1, 'useful': 1, 'cool': 0}",iAYXDcxstLggHKSz0XopHA,Ian,1.0,1,user
1765,"{'funny': 0, 'useful': 0, 'cool': 0}",zUYl6gfsJUgpDlktvD6krw,C,5.0,1,user
1766,"{'funny': 1, 'useful': 1, 'cool': 1}",q1i41qr-zNBDj42dhB16Ww,Kathie,4.0,5,user
1767,"{'funny': 0, 'useful': 9, 'cool': 0}",G3DcDnv_088IpbR3iRGSCQ,C.,2.75,5,user
1768,"{'funny': 0, 'useful': 1, 'cool': 1}",Y8RyxgadiT_rPQySlCPXPg,Iowa Fan,3.25,4,user
1769,"{'funny': 63, 'useful': 125, 'cool': 36}",ky5-rv7r3nnbnRuA_m3UZw,Bob,4.33,214,user
1770,"{'funny': 7, 'useful': 32, 'cool': 18}",sBXm7wsHKkrkcnyYRlZlzg,Elizabeth,4.19,27,user
1771,"{'funny': 0, 'useful': 2, 'cool': 0}",5nM-u-UYkgT0ljjJ0kO8ZA,Rich,5.0,1,user
1772,"{'funny': 0, 'useful': 3, 'cool': 0}",UyYTw9kxQIEM-tWRYrNvTQ,Irwin,4.2,5,user
1773,"{'funny': 685, 'useful': 974, 'cool': 891}",-cuzZPLeCXBp2_TsIzy9yA,Sandie,3.629999999999999,391,user
1774,"{'funny': 3, 'useful': 6, 'cool': 1}",wmd83JcSusFYldhxBNHnYg,Don-Ho,2.5,5,user
1775,"{'funny': 1, 'useful': 7, 'cool': 1}",q2vW5NggKAY-oQcqPNqmRw,Allison,3.83,13,user
1776,"{'funny': 0, 'useful': 1, 'cool': 0}",jUvFrTTsjUvoJNGdyUHKBQ,Gert,4.2,5,user
1777,"{'funny': 2, 'useful': 4, 'cool': 0}",6X4f6bB9XQ1H0qtz1eUaFg,Matthew,3.5,4,user
1778,"{'funny': 57, 'useful': 87, 'cool': 32}",801mMnd8E2PGoRB9Nc0UhA,Fred,3.83,153,user
1779,"{'funny': 2, 'useful': 9, 'cool': 3}",L7HO-Qv_ens2FunHLG1p1Q,Thomas,4.71,10,user
1780,"{'funny': 21, 'useful': 73, 'cool': 19}",Ecej29VDzY9oZ6Q0KOEAcQ,Jessica,3.939999999999999,70,user
1781,"{'funny': 1, 'useful': 5, 'cool': 0}",f4KaaYA_eEtn19QVqd9sgA,Kimberly,4.5,2,user
1782,"{'funny': 10, 'useful': 13, 'cool': 5}",2spdLn1L5EBE4LvO9GK_8w,Jacob,4.36,39,user
1783,"{'funny': 0, 'useful': 0, 'cool': 0}",T7a2a0BhsbXpkrmP0pDWhQ,Anne,3.5,3,user
1784,"{'funny': 1, 'useful': 8, 'cool': 1}",8gLxdVTbyagInyY0B04y2Q,Lorelle,3.859999999999999,10,user
1785,"{'funny': 48, 'useful': 83, 'cool': 37}",1PWFPOmqvLx3sGKuuKQr9Q,Diana,3.569999999999999,49,user
1786,"{'funny': 0, 'useful': 2, 'cool': 0}",qMQcXw75a1ihSLV1DKa-6g,Dianne,4.33,3,user
1787,"{'funny': 1, 'useful': 21, 'cool': 7}",JTwQpwYexzuEkYY53XHdVQ,Kelly,4.379999999999999,13,user
1788,"{'funny': 88, 'useful': 283, 'cool': 129}",jKeaOrPyJ-dI9SNeVqrbww,Heather,3.71,200,user
1789,"{'funny': 41, 'useful': 76, 'cool': 42}",K1s6vkiMqAZEX0bssMDBmw,Kelly,3.64,145,user
1790,"{'funny': 0, 'useful': 0, 'cool': 0}",V7QNwsU3vtoghVJPtU9KCw,Leah,2.0,4,user
1791,"{'funny': 29, 'useful': 123, 'cool': 74}",tzPn9BDKbYICxqf9bz_70A,Tina,3.509999999999999,67,user
1792,"{'funny': 0, 'useful': 0, 'cool': 0}",DVsaRY9aXw8IAxwx0u9KPw,D,2.0,1,user
1793,"{'funny': 129, 'useful': 459, 'cool': 175}",JS7YiwbpYPvlfM2gCG1GMQ,Melissa,4.309999999999999,171,user
1794,"{'funny': 1, 'useful': 1, 'cool': 1}",tOsuZWGKPAefBgagPQiS4Q,Rebecca,3.0,2,user
1795,"{'funny': 0, 'useful': 2, 'cool': 0}",MSc9l0_QPFT89ufXhYXCtA,Jennifer,4.25,4,user
1796,"{'funny': 0, 'useful': 3, 'cool': 1}",7bWU66Ig1dUJo0y2pzvW8g,Doods,4.08,12,user
1797,"{'funny': 4, 'useful': 18, 'cool': 15}",zRJU9Ap5YCEUZ7VXnQKJQw,Scott,5.0,8,user
1798,"{'funny': 0, 'useful': 0, 'cool': 0}",DJpZrYGQ11aXKhmI_WkKzA,Seve,5.0,2,user
1799,"{'funny': 0, 'useful': 1, 'cool': 0}",fkDu_7zQRq3Sc2cNT0UOpg,Derrik,1.0,1,user
1800,"{'funny': 4, 'useful': 12, 'cool': 7}",VM-CeoHhIqxkB53-78XWpw,Debbie,3.049999999999999,22,user
1801,"{'funny': 4, 'useful': 3, 'cool': 1}",iIyh5lXNROSsDqvZ5Z-51A,David,4.83,6,user
1802,"{'funny': 12, 'useful': 26, 'cool': 5}",qyNVyA0YP6WxGxeTYY9KBg,Prasad,3.0,4,user
1803,"{'funny': 0, 'useful': 0, 'cool': 0}",RXXzv9LskM-Tu_h1w0eYYQ,Hannah,4.559999999999999,9,user
1804,"{'funny': 0, 'useful': 0, 'cool': 0}",6JZ6h6y8Amvntws4oL-JGw,Barb,4.0,1,user
1805,"{'funny': 3, 'useful': 8, 'cool': 3}",mXC8PcfgfNPTCvgqrvc4jA,Diane,4.71,7,user
1806,"{'funny': 1, 'useful': 2, 'cool': 0}",bjOCS2Klax2RQesqvnhCrA,Jeff,2.2,5,user
1807,"{'funny': 12, 'useful': 22, 'cool': 2}",cldg7gM697tEH3ZHs5B6ew,Jason,2.77,22,user
1808,"{'funny': 0, 'useful': 0, 'cool': 0}",i8a9GPLO4zqTOBVVls4hjQ,Luann,1.0,1,user
1809,"{'funny': 0, 'useful': 3, 'cool': 0}",-0stzn_U5HE0pkIaU1YKPA,Jason,4.669999999999999,3,user
1810,"{'funny': 247, 'useful': 341, 'cool': 221}",Ovpa3S8xD96dLE5eDxcxJg,Jake,3.799999999999999,287,user
1811,"{'funny': 33, 'useful': 141, 'cool': 33}",d2emhDSbwKf3VLTljD4pTg,Joey,3.189999999999999,95,user
1812,"{'funny': 146, 'useful': 350, 'cool': 201}",NP2Bkb6Aq6ZYKKVwylqxPw,Cindy,3.83,311,user
1813,"{'funny': 0, 'useful': 1, 'cool': 0}",D_mMIcwAJILd2nc28_fM-g,Pat,1.0,1,user
1814,"{'funny': 5, 'useful': 6, 'cool': 2}",gvfZIrC89iWdHd7uuCC8OA,bambam,2.25,4,user
1815,"{'funny': 3, 'useful': 11, 'cool': 4}",xEO0OVhcNyYyZqSSaW733Q,Bryan,3.189999999999999,16,user
1816,"{'funny': 1, 'useful': 7, 'cool': 4}",kOldgft3-vWF30qQtuk_gQ,Alan,4.25,5,user
1817,"{'funny': 0, 'useful': 0, 'cool': 0}",HW8jC-Lj05k1oHN6h5O7FA,Kera,5.0,2,user
1818,"{'funny': 30, 'useful': 138, 'cool': 35}",GGxzEkupa_ocFBc-LYrc9Q,Paul,4.129999999999999,193,user
1819,"{'funny': 7, 'useful': 5, 'cool': 1}",e1mbmFmQI6Ou_mBil49rGA,Jesus,2.7,10,user
1820,"{'funny': 5, 'useful': 30, 'cool': 7}",JdXzzWTmwq5gJRtO6B5hjw,Claudia,3.2,30,user
1821,"{'funny': 96, 'useful': 473, 'cool': 238}",SPRfpHUlA1eG6mFYEhj8Sw,Heather,3.96,395,user
1822,"{'funny': 0, 'useful': 2, 'cool': 0}",feoYMFEhnMUZjruHm2r3Ag,Mike,4.33,3,user
1823,"{'funny': 0, 'useful': 2, 'cool': 0}",Dj6yUi9bLsKIRJyNLhQ7NQ,Rene,3.669999999999999,4,user
1824,"{'funny': 1, 'useful': 7, 'cool': 0}",Nm1TDhQSFIz02VGJx8285g,Ryan,4.669999999999999,7,user
1825,"{'funny': 0, 'useful': 0, 'cool': 0}",0Z9igY921CBM1OMDcmLx-w,Gabby,4.5,3,user
1826,"{'funny': 0, 'useful': 0, 'cool': 0}",bKSYlksA-ahHiTm-wu8s7w,laura,3.0,1,user
1827,"{'funny': 5, 'useful': 13, 'cool': 11}",E9QKQX4cjykPEextwQLyNQ,moni,4.429999999999999,7,user
1828,"{'funny': 0, 'useful': 1, 'cool': 0}",39KOTssvi6UpKcObxB7Brg,Jennifer,5.0,1,user
1829,"{'funny': 3, 'useful': 2, 'cool': 1}",NyFFJjymTm1N6pjHp37KiQ,Dustin,1.25,4,user
1830,"{'funny': 0, 'useful': 1, 'cool': 0}",eBr1galTHhQnZAUUgTJ7kg,Jennifer,4.0,1,user
1831,"{'funny': 9, 'useful': 18, 'cool': 3}",rRVzKWAcHONxKqkXktj7xg,Katrina,3.669999999999999,16,user
1832,"{'funny': 0, 'useful': 0, 'cool': 0}",mjqplysx8-A7RJD5qfWHXg,Kyle,2.669999999999999,3,user
1833,"{'funny': 4042, 'useful': 12740, 'cool': 10431}",AIVQg9enGug5woxehjmlGg,Kim,3.77,5807,user
1834,"{'funny': 1, 'useful': 2, 'cool': 2}",TVxj4pYs26jZqgCju8ugiw,Jeanette,5.0,1,user
1835,"{'funny': 2, 'useful': 15, 'cool': 11}",QRpZG_h43yP_CaimqLmIug,Katie,4.5,8,user
1836,"{'funny': 3, 'useful': 10, 'cool': 0}",1_QioJPyWR1NtiutASM4uQ,Ashley,2.799999999999999,5,user
1837,"{'funny': 0, 'useful': 2, 'cool': 0}",vxlaPkIoHUV5FS913HoA5Q,Larry,1.0,1,user
1838,"{'funny': 0, 'useful': 6, 'cool': 1}",l3GY6OdN_sQg2v-dZDPx7g,Danielle,2.669999999999999,4,user
1839,"{'funny': 21, 'useful': 90, 'cool': 32}",ioTuTA_pI-ZgiM4uISDQPg,heidi,3.41,34,user
1840,"{'funny': 0, 'useful': 1, 'cool': 0}",lHlQNEEIYGe-81re_7AtzA,Tom,4.5,6,user
1841,"{'funny': 1, 'useful': 2, 'cool': 1}",t1O65af4FCQ4Ddm5iWdh5Q,Zach,4.429999999999999,7,user
1842,"{'funny': 0, 'useful': 1, 'cool': 1}",lh21cxwyMn4eW08pSmY1FA,david,4.0,1,user
1843,"{'funny': 0, 'useful': 8, 'cool': 1}",MaFashcK2j1JxRSvTpsrtw,Hannah,4.0,9,user
1844,"{'funny': 0, 'useful': 0, 'cool': 1}",U2Y9W0puMqg0cLJaNMj0XQ,Herbert,5.0,1,user
1845,"{'funny': 25, 'useful': 44, 'cool': 38}",xUxxoTkQNWbKU44cCbtY4A,Jetgirl,3.7,40,user
1846,"{'funny': 3, 'useful': 26, 'cool': 6}",4iyTyF7726rzcg-LhP73-w,Darlene,3.46,39,user
1847,"{'funny': 0, 'useful': 5, 'cool': 4}",LgO_xbMzsQYcf582iEnZFA,Becky,3.879999999999999,8,user
1848,"{'funny': 0, 'useful': 0, 'cool': 0}",zemraIXtdaNmeVdtstDjCg,Peter,5.0,2,user
1849,"{'funny': 5, 'useful': 6, 'cool': 8}",J5fHOQsNQASegvuFNz3UKg,Luis,4.0,9,user
1850,"{'funny': 7, 'useful': 36, 'cool': 7}",6LDL2B7XfIgOmjbE7y64sA,Rebecca,3.35,20,user
1851,"{'funny': 17, 'useful': 33, 'cool': 16}",byx6sjpLqZ11KplnCgE7Jg,James,4.08,13,user
1852,"{'funny': 29, 'useful': 55, 'cool': 39}",tdYgep7-RzQAn7Pv9nP0Og,Shanna,3.43,21,user
1853,"{'funny': 0, 'useful': 3, 'cool': 0}",OqriRyhY11sPkfFYQsn97g,Evan,4.0,5,user
1854,"{'funny': 15, 'useful': 47, 'cool': 21}",W0L9qw8Ulec-SvnstoOsjw,Jeri,4.11,35,user
1855,"{'funny': 69, 'useful': 118, 'cool': 52}",79hnVndtbOZrflEIQVnYjQ,Kevin,3.609999999999999,138,user
1856,"{'funny': 10, 'useful': 21, 'cool': 10}",iO2clEtGLJ3S1z-MJKOTHQ,Jay,3.35,37,user
1857,"{'funny': 157, 'useful': 211, 'cool': 85}",OrSLYmpRnCqmkgIABcxxlQ,TJ,3.62,240,user
1858,"{'funny': 12, 'useful': 46, 'cool': 12}",1xvQJ9N8Or8m6Dl74txFNQ,Sam,3.27,33,user
1859,"{'funny': 4, 'useful': 22, 'cool': 5}",_XP8ZlSoxCwqczUoCk0X-w,Malissa,4.0,8,user
1860,"{'funny': 0, 'useful': 0, 'cool': 1}",li-fCy4vpoVXCMwKW_B5yQ,James,3.5,2,user
1861,"{'funny': 609, 'useful': 905, 'cool': 752}",TeyGu-fF6IN7IUpVVI76FA,TOMMY,4.389999999999999,422,user
1862,"{'funny': 4, 'useful': 59, 'cool': 2}",V60Rzx_X6pgcrWJLxgL94A,Kelly Ann,3.419999999999999,48,user
1863,"{'funny': 0, 'useful': 0, 'cool': 0}",56Hmjo6EatbebpuhkpW6uQ,Joe,1.0,1,user
1864,"{'funny': 0, 'useful': 0, 'cool': 0}",5KmONIMpGkPcdSitWl-hGA,Kate,3.62,13,user
1865,"{'funny': 0, 'useful': 2, 'cool': 0}",D3tmBPuEnuDKjdna3tgZFg,Alexis,5.0,3,user
1866,"{'funny': 1, 'useful': 1, 'cool': 1}",Yu4Cm3N5mYcCf18LskW0iw,Brandy,4.4,5,user
1867,"{'funny': 74, 'useful': 201, 'cool': 131}",BVZ7iTR_nI3jzdQidze1UQ,Jillian,3.629999999999999,68,user
1868,"{'funny': 0, 'useful': 3, 'cool': 2}",xqsk4LUMt2T9a3GGHQwpug,Alicia,3.669999999999999,3,user
1869,"{'funny': 0, 'useful': 0, 'cool': 0}",Meq1qvmJaH3Cu3gcdYSFhA,Kim,5.0,1,user
1870,"{'funny': 0, 'useful': 1, 'cool': 0}",MFdee3qCPo7HtShfvdSSWg,Sonnya,1.0,2,user
1871,"{'funny': 31, 'useful': 176, 'cool': 52}",8jNlwweVJU-WEROVNgIqDw,Ted,3.509999999999999,180,user
1872,"{'funny': 2, 'useful': 13, 'cool': 1}",tozhcHsAWG2Zc-5Q7ubatQ,NiNi,2.45,13,user
1873,"{'funny': 2, 'useful': 5, 'cool': 0}",0i48ppzm23iF1mbmH1qa7g,Daniella,5.0,5,user
1874,"{'funny': 1, 'useful': 4, 'cool': 2}",b6D1nQTnVPX0Qm5j7gkTRQ,Mary,5.0,10,user
1875,"{'funny': 0, 'useful': 6, 'cool': 1}",RCkTiHIs5OrX5LToVfYNAw,Ashley,4.669999999999999,12,user
1876,"{'funny': 0, 'useful': 2, 'cool': 2}",CmYPDCzulJu1K21r8WFqPw,Gina,4.5,2,user
1877,"{'funny': 1, 'useful': 2, 'cool': 0}",Salbq2tXKRIq7_Ok1bgwfg,Amanda,4.33,3,user
1878,"{'funny': 1, 'useful': 5, 'cool': 1}",W50T5WVx04EcAaE8GD3RyQ,Jonathan,3.0,7,user
1879,"{'funny': 0, 'useful': 4, 'cool': 0}",Toq8x1syRYXs2XeLEADBAQ,zack,1.0,4,user
1880,"{'funny': 3, 'useful': 11, 'cool': 3}",7cSjwQ4t54xv0pE6ki4wSA,Mike,3.669999999999999,10,user
1881,"{'funny': 27, 'useful': 32, 'cool': 26}",m_UcmpdVe3ILGdFTalLZng,Jim,2.85,26,user
1882,"{'funny': 1, 'useful': 5, 'cool': 1}",hrRedorJkgQSAjv7J9NbMg,Garrett,4.0,5,user
1883,"{'funny': 4, 'useful': 0, 'cool': 0}",nQCdvSxGuISTz68p7FNUHg,Amanda,1.33,3,user
1884,"{'funny': 0, 'useful': 4, 'cool': 3}",pl6VXw4POOsYRyQrva6hpw,Stephen,4.25,4,user
1885,"{'funny': 61, 'useful': 70, 'cool': 49}",mvP5gK8rmugI0a65YmGwGQ,David,3.66,449,user
1886,"{'funny': 0, 'useful': 0, 'cool': 0}",Vh7CdxGFglD0Tgfm0wtCPw,James,5.0,3,user
1887,"{'funny': 82, 'useful': 108, 'cool': 53}",qpjU8sxAYuarvYVRwPiiNg,David,3.73,154,user
1888,"{'funny': 24, 'useful': 72, 'cool': 22}",weClHZ-cY1Fn9ygZNWoWGw,Erwin,4.019999999999999,89,user
1889,"{'funny': 0, 'useful': 0, 'cool': 0}",JdbRJlPhDTW2Rno9cqEmtg,Dione,4.0,1,user
1890,"{'funny': 0, 'useful': 2, 'cool': 0}",G0xYYC2t5nWpBFYauIKK2g,Travis,4.0,2,user
1891,"{'funny': 262, 'useful': 536, 'cool': 303}",xdWsnbaTEfBMVHttqZDHxg,Melissa,3.6,278,user
1892,"{'funny': 311, 'useful': 380, 'cool': 211}",WJkmgkrSPMHTfDTD3VgqqA,Tuyen,2.95,250,user
1893,"{'funny': 7, 'useful': 30, 'cool': 7}",GnFeKJFIDGOme_bHrOi3rw,Kansas,2.5,10,user
1894,"{'funny': 3, 'useful': 20, 'cool': 9}",iYkSboOfOfD8-z5ZIwTRCw,Connie,5.0,14,user
1895,"{'funny': 0, 'useful': 5, 'cool': 1}",hLRaKiDGvSWP8zfl5Ke3iw,Chris,3.169999999999999,6,user
1896,"{'funny': 1, 'useful': 0, 'cool': 0}",HNGueJ2UDxcztjYfC_2qDQ,Akito,5.0,2,user
1897,"{'funny': 0, 'useful': 2, 'cool': 0}",EImANaWfISmWe3Ti0tOwcA,Jo,3.0,2,user
1898,"{'funny': 2, 'useful': 1, 'cool': 1}",1w53T7zfCtgJEM371dQAXQ,XX,1.0,1,user
1899,"{'funny': 0, 'useful': 5, 'cool': 1}",XFLeKAsj3UKv5VPoIQjdIw,Noosh,4.46,15,user
1900,"{'funny': 209, 'useful': 528, 'cool': 345}",s4T6MMzcmnTvIzwQC_YICw,Lauren,3.87,187,user
1901,"{'funny': 3, 'useful': 10, 'cool': 4}",FUjglZSGfP1az7qejnacfw,Andrea,3.22,12,user
1902,"{'funny': 1, 'useful': 7, 'cool': 0}",KJs0wwwPaCxaCUrppfaCDg,Linda,5.0,6,user
1903,"{'funny': 0, 'useful': 0, 'cool': 0}",A_GyWgzBDp1WtL5vatQgig,Janelle,1.5,2,user
1904,"{'funny': 0, 'useful': 0, 'cool': 0}",4eQRXiCtStqN5UfJNE7lLQ,David,5.0,1,user
1905,"{'funny': 0, 'useful': 0, 'cool': 0}",-RK1bDuq9ARnlZL7XW5Pcg,Harith,3.0,1,user
1906,"{'funny': 35, 'useful': 62, 'cool': 30}",r01TfUd2TdZ1N464B1IhJQ,Aarash,3.779999999999999,175,user
1907,"{'funny': 0, 'useful': 0, 'cool': 0}",G-idDkl6JYK_Ur8Lsih0Mg,Glen,5.0,2,user
1908,"{'funny': 0, 'useful': 4, 'cool': 0}",jvXZJUxa32F_m_WlOdNK9Q,Steve,4.0,10,user
1909,"{'funny': 0, 'useful': 1, 'cool': 1}",nETQKzamHokPBNCDBi2lxg,Taylor,4.669999999999999,6,user
1910,"{'funny': 0, 'useful': 3, 'cool': 2}",Ii6fdJPlR_jsBZl_jeM71g,Tracy,5.0,2,user
1911,"{'funny': 2, 'useful': 2, 'cool': 0}",wnRszshwFJgSxUuW9R9ERg,Robert,3.58,12,user
1912,"{'funny': 1521, 'useful': 1910, 'cool': 1759}",segRxemFobkHWDBIkMb4Qg,Jonathan,3.819999999999999,595,user
1913,"{'funny': 0, 'useful': 1, 'cool': 0}",8wrCJ5gc3tj8KykxdepffQ,Freddie,5.0,1,user
1914,"{'funny': 0, 'useful': 2, 'cool': 0}",5eN1JYn4bIyMQ3N6JialIg,Bret,4.0,2,user
1915,"{'funny': 0, 'useful': 0, 'cool': 0}",XR8f6AN3pt0GQDc-Vis0KA,Molly,5.0,1,user
